response,predictor,r2_part,R2_model,p,F_val,estimate,effect_size,effect_size_st,lambda,formula,Dimens,AG_BG,Ecos_Function,Tr_Group,Trophic_level,flux_out_stock,flux_in_stock,Explanations to response
AG.Litter_SOM,th.ef,0.016,0.10820122792231045,0.29238751600099455,1.125242763813186,-0.4582199123219736,-1.0781301289192537,-0.13026710013750542,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Detritus_production,NA,NA,AG.Litter,SOM,Fauna burial activity (mechanical transfer and transformation of aboveground into belowground subnetwork)
AG.Litter_SOM,FDis_pa,0.003,0.11045826217170121,0.6747257371382892,0.17761099984253423,-2.4512245845889606,-5.965004905309165,-0.08152321559901711,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA,AG.Litter,SOM,Fauna burial activity (mechanical transfer and transformation of aboveground into belowground subnetwork)
AG.Litter_SOM,FDis,0.005,0.037832972733568705,0.5629090116565196,0.33772889414579227,-3.6258965340693683,-8.493623656164438,-0.12667102205149733,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,BG,Detritus_production,NA,NA,AG.Litter,SOM,Fauna burial activity (mechanical transfer and transformation of aboveground into belowground subnetwork)
AG.Litter_SOM,FDbranch,0.001,0.033681082772111896,0.7681149868967521,0.0875639728260445,0.020626743828617386,0.04929614363514573,0.03332065743227368,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + FDbranch,flow,BG,Detritus_production,NA,NA,AG.Litter,SOM,Fauna burial activity (mechanical transfer and transformation of aboveground into belowground subnetwork)
Soil.Microorganisms_SOM,sowndiv,0.023,0.08177000287744488,0.19607193869550626,1.7032918541413586,0.2967452940642745,1.5062226675285559e-4,0.038829306602874473,0,log(Soil.Microorganisms_SOM) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA,Soil.Microorganisms,SOM,Excretion and natural mortality of soil microorganisms
Soil.Microorganisms_SOM,numfg,0,0.05842284271294405,0.8753415296484077,0.024781484406070305,-0.048883523681459935,-2.2387663127961294e-4,-0.005180261073732098,0,log(Soil.Microorganisms_SOM) ~ block + numfg + log2(sowndiv),flow,BG,Detritus_production,NA,NA,Soil.Microorganisms,SOM,Excretion and natural mortality of soil microorganisms
Soil.Microorganisms_SOM,leg.ef,0.011,0.08177000287744478,0.3865929452710314,0.7589519615141949,0.5389874762611772,0.0025234506655389907,0.02526769004903475,0,log(Soil.Microorganisms_SOM) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA,Soil.Microorganisms,SOM,Excretion and natural mortality of soil microorganisms
Soil.Microorganisms_SOM,gr.ef,0,0.0817700028774449,0.9762058849678772,8.958778751164331e-4,-0.019656753529885825,-9.285147176154272e-5,-9.297357151090747e-4,0,log(Soil.Microorganisms_SOM) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA,Soil.Microorganisms,SOM,Excretion and natural mortality of soil microorganisms
Soil.Microorganisms_SOM,sh.ef,0,0.08177000287744492,0.86496271803577,0.029130849152843728,-0.1092891857528273,-5.175231414604221e-4,-0.0051901731954775675,0,log(Soil.Microorganisms_SOM) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Detritus_production,NA,NA,Soil.Microorganisms,SOM,Excretion and natural mortality of soil microorganisms
Soil.Microorganisms_SOM,th.ef,0.015,0.08177000287744492,0.2945721926037839,1.1150245968260089,-0.6817830468062848,-0.0033945312220575495,-0.03391509428388519,0,log(Soil.Microorganisms_SOM) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Detritus_production,NA,NA,Soil.Microorganisms,SOM,Excretion and natural mortality of soil microorganisms
Soil.Microorganisms_SOM,FDis_pa,0.003,0.08467709050994095,0.638742910825968,0.22232168796922422,-4.097829816667113,-0.02425069876422656,-0.027405921659924982,0,log(Soil.Microorganisms_SOM) ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA,Soil.Microorganisms,SOM,Excretion and natural mortality of soil microorganisms
Soil.Microorganisms_SOM,FDis,0.001,0.05900114612914713,0.7916747175392134,0.07027440274493704,-2.4094061773738855,-0.011818205350738353,-0.014574224369666638,0,log(Soil.Microorganisms_SOM) ~ block + FDis + log2(sowndiv),flow,BG,Detritus_production,NA,NA,Soil.Microorganisms,SOM,Excretion and natural mortality of soil microorganisms
Soil.Microorganisms_SOM,FDbranch,0.034,0.06189354493263334,0.11036731935395014,2.6103529772989535,0.16345349590333008,0.0023836657286651812,0.13322803614461268,0,log(Soil.Microorganisms_SOM) ~ block + FDbranch,flow,BG,Detritus_production,NA,NA,Soil.Microorganisms,SOM,Excretion and natural mortality of soil microorganisms
Plants_AG.Litter,sowndiv,0.002,0.104727734287013,0.6784362381244695,0.1733171560736399,0.06428020182412658,0.014857145815150673,0.0463042275469612,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,Plants,AG.Litter,Plant aboveground mortality
Plants_AG.Litter,numfg,0.009,0.03957502415768476,0.40897887974273806,0.6895786637442324,-0.1791058785405751,-0.404151719945583,-0.1130582132378789,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG,Detritus_production,NA,NA,Plants,AG.Litter,Plant aboveground mortality
Plants_AG.Litter,leg.ef,0.028,0.1047277342870129,0.15659042981259785,2.050033917221258,0.6015464974036019,1.3839959956287071,0.1675407124019688,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,Plants,AG.Litter,Plant aboveground mortality
Plants_AG.Litter,gr.ef,0.015,0.10472773428701303,0.3034705137340475,1.074402711230128,-0.4622618821826633,-1.077915788866238,-0.13048793475297665,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,Plants,AG.Litter,Plant aboveground mortality
Plants_AG.Litter,sh.ef,0.015,0.104727734287013,0.3066625818464133,1.0602085958814709,-0.44772714683201315,-1.0418143492090959,-0.1263156649726154,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Detritus_production,NA,NA,Plants,AG.Litter,Plant aboveground mortality
Plants_AG.Litter,th.ef,0.016,0.10472773428701307,0.29067211252399744,1.1333356863430581,-0.466767280120705,-1.0906588085353137,-0.13173978011978144,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Detritus_production,NA,NA,Plants,AG.Litter,Plant aboveground mortality
Plants_AG.Litter,FDis_pa,0.002,0.1067742446049829,0.6900263672883178,0.1603801965993934,-2.3645426248796824,-5.7059156618980245,-0.07795793109649861,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,Plants,AG.Litter,Plant aboveground mortality
Plants_AG.Litter,FDis,0.005,0.0350209158265129,0.5632778845325601,0.3370897466029781,-3.675055766840102,-8.543780032619091,-0.12737927703362203,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,AG,Detritus_production,NA,NA,Plants,AG.Litter,Plant aboveground mortality
Plants_AG.Litter,FDbranch,0.001,0.030610559901084345,0.777518555472628,0.08041394239777384,0.020056201019101414,0.04754274518814645,0.032125458191663,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + FDbranch,flow,AG,Detritus_production,NA,NA,Plants,AG.Litter,Plant aboveground mortality
AG.Herbivores_AG.Litter,sowndiv,0.139,0.32258159247005164,0.001174676299625606,11.43591526303513,0.0651663956643171,8.076831486610005e-4,0.34483572445780053,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Herbivores,AG.Litter,Excretion and natural mortality of AG Herbivores
AG.Herbivores_AG.Litter,numfg,0.003,0.20690815416530248,0.6647125381069036,0.1893645933369025,-0.012237091085322683,-0.0015154377519073052,-0.058074002663507984,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG,Detritus_production,NA,NA,AG.Herbivores,AG.Litter,Excretion and natural mortality of AG Herbivores
AG.Herbivores_AG.Litter,leg.ef,0.017,0.3225815924700518,0.2651434789962496,1.2615395473789814,0.05889397884177662,0.007372310669735024,0.12225739118042225,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Herbivores,AG.Litter,Excretion and natural mortality of AG Herbivores
AG.Herbivores_AG.Litter,gr.ef,0.106,0.3225815924700516,0.005047766632688443,8.375593774794309,-0.16108092698366752,-0.020600049779952615,-0.3416172292661072,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Herbivores,AG.Litter,Excretion and natural mortality of AG Herbivores
AG.Herbivores_AG.Litter,sh.ef,0.01,0.3225815924700517,0.4115879920984039,0.6822265746945131,0.044824336036081526,0.005625068573514972,0.09342877852317001,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Herbivores,AG.Litter,Excretion and natural mortality of AG Herbivores
AG.Herbivores_AG.Litter,th.ef,0,0.3225815924700518,0.9643854203060805,0.002007837448790093,-0.0024519814481044513,-3.085696179692468e-4,-0.00510583948744409,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Detritus_production,NA,NA,AG.Herbivores,AG.Litter,Excretion and natural mortality of AG Herbivores
AG.Herbivores_AG.Litter,FDis_pa,0.009,0.3287034059246925,0.4270090084861098,0.6383570922404712,-0.5867607762478125,-0.07915365131597338,-0.14814666597424794,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Herbivores,AG.Litter,Excretion and natural mortality of AG Herbivores
AG.Herbivores_AG.Litter,FDis,0.008,0.2109668899651732,0.45226441630121905,0.5709899348024244,-0.6205473183446589,-0.07989946451453303,-0.16318437095637103,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,AG,Detritus_production,NA,NA,AG.Herbivores,AG.Litter,Excretion and natural mortality of AG Herbivores
AG.Herbivores_AG.Litter,FDbranch,0.065,0.12774885531172475,0.02519233689488389,5.2174173171557365,0.02198686281477572,0.003338184800302975,0.30900209425857517,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + FDbranch,flow,AG,Detritus_production,NA,NA,AG.Herbivores,AG.Litter,Excretion and natural mortality of AG Herbivores
AG.Carnivores_AG.Litter,sowndiv,0.128,0.22558260304403033,0.0018894004542121326,10.418415562351802,0.024260029638360638,6.65235579858844e-5,0.361966138826178,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Carnivores,AG.Litter,Excretion and natural mortality of AG Carnivores
AG.Carnivores_AG.Litter,numfg,0.014,0.15624726592543778,0.31583227802458125,1.0199054642273333,-0.010685572990391926,-2.887247061901027e-4,-0.1410096557397609,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG,Detritus_production,NA,NA,AG.Carnivores,AG.Litter,Excretion and natural mortality of AG Carnivores
AG.Carnivores_AG.Litter,leg.ef,0.029,0.22558260304403022,0.14707992285840424,2.148976811487833,0.029980479752036614,8.288530915623862e-4,0.1751742649752228,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Carnivores,AG.Litter,Excretion and natural mortality of AG Carnivores
AG.Carnivores_AG.Litter,gr.ef,0.025,0.22558260304403033,0.17864692357904638,1.8451685189370692,-0.02948876523817352,-8.272005686486071e-4,-0.1748250119052604,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Carnivores,AG.Litter,Excretion and natural mortality of AG Carnivores
AG.Carnivores_AG.Litter,sh.ef,0.013,0.2255826030440304,0.3407617768889094,0.9198779818837353,-0.020300975790389433,-5.671051747338247e-4,-0.12004323928034759,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Carnivores,AG.Litter,Excretion and natural mortality of AG Carnivores
AG.Carnivores_AG.Litter,th.ef,0.021,0.22558260304403027,0.21990564013403888,1.5318954695722984,-0.02641616223490459,-7.419703410224622e-4,-0.15646665078004607,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Detritus_production,NA,NA,AG.Carnivores,AG.Litter,Excretion and natural mortality of AG Carnivores
AG.Carnivores_AG.Litter,FDis_pa,0.029,0.2479879924048755,0.15315738163242912,2.0855747506940894,0.40948733613884253,0.009929780125014855,0.23685459082005847,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Carnivores,AG.Litter,Excretion and natural mortality of AG Carnivores
AG.Carnivores_AG.Litter,FDis,0.008,0.15186358054317023,0.42910805968872423,0.6321569188067324,-0.24694575540648042,-0.006938865700262644,-0.18061109306756076,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,AG,Detritus_production,NA,NA,AG.Carnivores,AG.Litter,Excretion and natural mortality of AG Carnivores
AG.Carnivores_AG.Litter,FDbranch,0.069,0.10113087461535238,0.02094648867411455,5.563355105656323,0.008407648103878751,2.854779599832972e-4,0.33677890320513343,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + FDbranch,flow,AG,Detritus_production,NA,NA,AG.Carnivores,AG.Litter,Excretion and natural mortality of AG Carnivores
AG.Omnivores_AG.Litter,sowndiv,0.026,0.13552350008436329,0.1715509635062628,1.907697398257739,0.033781213739292645,4.8689771117002686e-4,0.15184335924161096,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Omnivores,AG.Litter,Excretion and natural mortality of AG Omnivores
AG.Omnivores_AG.Litter,numfg,0.001,0.07008479327317232,0.8202913851248259,0.051974392135032,0.007799515308162429,0.0011348278329605642,0.03176584974477034,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG,Detritus_production,NA,NA,AG.Omnivores,AG.Litter,Excretion and natural mortality of AG Omnivores
AG.Omnivores_AG.Litter,leg.ef,0.049,0.13552350008436342,0.0587332075397998,3.690663358203966,0.12785124070595172,0.018428969242875685,0.22323350678739204,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Omnivores,AG.Litter,Excretion and natural mortality of AG Omnivores
AG.Omnivores_AG.Litter,gr.ef,0.002,0.1355235000843634,0.684904039045638,0.16601482204512305,-0.028783395074174455,-0.004197967985617446,-0.050850761236842554,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Omnivores,AG.Litter,Excretion and natural mortality of AG Omnivores
AG.Omnivores_AG.Litter,sh.ef,0,0.1355235000843633,0.9063342291445796,0.013943923210947017,-0.008133440790051712,-0.0011839283665394246,-0.014363659997076426,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Omnivores,AG.Litter,Excretion and natural mortality of AG Omnivores
AG.Omnivores_AG.Litter,th.ef,0.015,0.1355235000843633,0.2987119534067516,1.0959297080253039,-0.07270704998272405,-0.010665913526229295,-0.12891364661195812,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Detritus_production,NA,NA,AG.Omnivores,AG.Litter,Excretion and natural mortality of AG Omnivores
AG.Omnivores_AG.Litter,FDis_pa,0.033,0.16398937085614163,0.12713354683430036,2.3834756216736936,-1.4215673343478903,-0.24053481303278323,-0.32884081094825895,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Omnivores,AG.Litter,Excretion and natural mortality of AG Omnivores
AG.Omnivores_AG.Litter,FDis,0.004,0.07284927959364332,0.6030361892957926,0.27277524544310844,0.5223659747153286,0.07380286576634873,0.11010188620950163,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,AG,Detritus_production,NA,NA,AG.Omnivores,AG.Litter,Excretion and natural mortality of AG Omnivores
AG.Omnivores_AG.Litter,FDbranch,0.005,0.03349526254856506,0.5281130359237531,0.4017543415514448,0.007215744680970559,0.001082809082816318,0.07321326549524766,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + FDbranch,flow,AG,Detritus_production,NA,NA,AG.Omnivores,AG.Litter,Excretion and natural mortality of AG Omnivores
AG.Decomposers_AG.Litter,sowndiv,0.03,0.42704082487215633,0.14340870891104776,2.189159326507186,0.037023885215478114,8.486599919047071e-4,0.13307420984879476,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Decomposers,AG.Litter,Excretion and natural mortality of AG Decomposers
AG.Decomposers_AG.Litter,numfg,0.033,0.3904745588744646,0.11484806831172083,2.54582907459142,0.05553916253418049,0.013206588303638878,0.18587596456365094,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG,Detritus_production,NA,NA,AG.Decomposers,AG.Litter,Excretion and natural mortality of AG Decomposers
AG.Decomposers_AG.Litter,leg.ef,0.03,0.42704082487215644,0.1398795349063752,2.2289154788188443,0.10165349858992002,0.02334897337884445,0.1422093736571916,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Decomposers,AG.Litter,Excretion and natural mortality of AG Decomposers
AG.Decomposers_AG.Litter,gr.ef,0.012,0.4270408248721564,0.3565470035421763,0.861200885344954,-0.06707236503597439,-0.01555895011875634,-0.09476341915557616,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Decomposers,AG.Litter,Excretion and natural mortality of AG Decomposers
AG.Decomposers_AG.Litter,sh.ef,0.034,0.42704082487215644,0.1197696145923656,2.4797056647135474,0.11096976978796042,0.02553295573807586,0.15575531651286303,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Decomposers,AG.Litter,Excretion and natural mortality of AG Decomposers
AG.Decomposers_AG.Litter,th.ef,0.013,0.4270408248721564,0.3401950078397986,0.9220539108899752,0.06823169042397505,0.015679133396485717,0.09528509855061822,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Detritus_production,NA,NA,AG.Decomposers,AG.Litter,Excretion and natural mortality of AG Decomposers
AG.Decomposers_AG.Litter,FDis_pa,0.002,0.4283947676427331,0.6851082308219969,0.1658067291468259,0.38962149554784675,0.08721727903596158,0.05995320433025197,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA,AG.Decomposers,AG.Litter,Excretion and natural mortality of AG Decomposers
AG.Decomposers_AG.Litter,FDis,0.013,0.37744108829538475,0.33459011556654095,0.9433175814006555,1.0003546171856283,0.22948854871789162,0.172141130194509,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,AG,Detritus_production,NA,NA,AG.Decomposers,AG.Litter,Excretion and natural mortality of AG Decomposers
AG.Decomposers_AG.Litter,FDbranch,0.047,0.3237603085035051,0.0594706721694824,3.6623596230098543,0.022901675360278498,0.006285708182490733,0.21369492081762537,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + FDbranch,flow,AG,Detritus_production,NA,NA,AG.Decomposers,AG.Litter,Excretion and natural mortality of AG Decomposers
SOM_Soil.Microorganisms,sowndiv,0.056,0.27473719328614277,0.043495379839839615,4.225680984861236,0.020219967283378645,9.622810593429287e-4,0.21989451896175452,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Decomposition,NA,NA,SOM,Soil.Microorganisms,Decomposition by soil microorganisms
SOM_Soil.Microorganisms,numfg,0,0.21512949803088605,0.8994692898903452,0.016069662560756766,0.001749420030396205,8.359043882485614e-4,0.01714515833941093,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Decomposition,NA,NA,SOM,Soil.Microorganisms,Decomposition by soil microorganisms
SOM_Soil.Microorganisms,leg.ef,0.006,0.2747371932861428,0.5157013731325593,0.4267430462288069,-0.01748427167671169,-0.008348710654848657,-0.0741023776269048,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Decomposition,NA,NA,SOM,Soil.Microorganisms,Decomposition by soil microorganisms
SOM_Soil.Microorganisms,gr.ef,0.056,0.2747371932861427,0.04411071132622019,4.200372241062778,0.05822695320278027,0.02772061520490479,0.24604559684566182,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Decomposition,NA,NA,SOM,Soil.Microorganisms,Decomposition by soil microorganisms
SOM_Soil.Microorganisms,sh.ef,0.007,0.27473719328614277,0.48465351433558324,0.49353067720519844,-0.0194603426964279,-0.009290635406934838,-0.08259228930633389,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Decomposition,NA,NA,SOM,Soil.Microorganisms,Decomposition by soil microorganisms
SOM_Soil.Microorganisms,th.ef,0.002,0.2747371932861427,0.6864055847429757,0.1643457825683617,-0.011323379038332552,-0.005406387992034162,-0.04788091506315691,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Decomposition,NA,NA,SOM,Soil.Microorganisms,Decomposition by soil microorganisms
SOM_Soil.Microorganisms,FDis_pa,0.028,0.2947186697451621,0.16348128691080022,1.9831849960156434,0.52294915853427,0.24264272757541244,0.2430689276351229,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Decomposition,NA,NA,SOM,Soil.Microorganisms,Decomposition by soil microorganisms
SOM_Soil.Microorganisms,FDis,0.013,0.22501060868723957,0.33043586494149735,0.9597741608188193,0.3933418177866738,0.18585442188229315,0.203164969980365,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,BG,Decomposition,NA,NA,SOM,Soil.Microorganisms,Decomposition by soil microorganisms
SOM_Soil.Microorganisms,FDbranch,0.188,0.2966220623786077,8.020952738319654e-5,17.409410125973714,0.011296259449090353,0.008708699983689566,0.4314650415371277,0.8000000000000003,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + FDbranch,flow,BG,Decomposition,NA,NA,SOM,Soil.Microorganisms,Decomposition by soil microorganisms
Plants_o,sowndiv,0.258,0.4843436245710446,4.5636337461208505e-6,24.6471243239431,0.11358736552737786,0.6549660540193654,0.4531569830343592,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG_BG,Respiration,NA,NA,Plants,NA,Respiration of Plants
Plants_o,numfg,0,0.38220156691735235,0.940798243741065,0.005553129844947572,0.0025169021943691134,0.14324716256173295,0.008895868237150443,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG_BG,Respiration,NA,NA,Plants,NA,Respiration of Plants
Plants_o,leg.ef,0.09,0.4843436245710446,0.009806104898890439,7.044492574503393,-0.16523573685728282,-9.4629344795543,-0.2543056355421973,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG_BG,Respiration,NA,NA,Plants,NA,Respiration of Plants
Plants_o,gr.ef,0.044,0.48434362457104446,0.0736059729434487,3.2975342910256726,0.1200023194022567,6.746701240674483,0.18130994677497392,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG_BG,Respiration,NA,NA,Plants,NA,Respiration of Plants
