response,predictor,r2_part,R2_model,p,F_val,estimate,effect_size,effect_size_st,lambda,formula
AG.Litter_SOM,FDbranch,0.008,0.04131351521104219,0.4381733406238727,0.6076144377517837,0.22474953760306574,0.5449055403741766,0.23594575822218067,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + FDbranch_SI + log2(sowndiv)
AG.Litter_SOM,FDis,0.004,0.03769193594344373,0.5692618899957811,0.3268338855097614,-3.2060514335041916,-7.708389403558507,-0.10534990351946888,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv)
Soil.Microorganisms_SOM,sowndiv,0.023,0.08177000287744488,0.19607193869550626,1.7032918541413586,0.2967452940642745,1.5062226675285559e-4,0.038829306602874473,0,log(Soil.Microorganisms_SOM) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef
Soil.Microorganisms_SOM,numfg,0,0.05842284271294405,0.8753415296484077,0.024781484406070305,-0.048883523681459935,-2.2387663127961294e-4,-0.005180261073732098,0,log(Soil.Microorganisms_SOM) ~ block + numfg + log2(sowndiv)
Soil.Microorganisms_SOM,leg.ef,0.011,0.08177000287744478,0.3865929452710314,0.7589519615141949,0.5389874762611772,0.0025234506655389907,0.02526769004903475,0,log(Soil.Microorganisms_SOM) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef
Soil.Microorganisms_SOM,gr.ef,0,0.0817700028774449,0.9762058849678772,8.958778751164331e-4,-0.019656753529885825,-9.285147176154272e-5,-9.297357151090747e-4,0,log(Soil.Microorganisms_SOM) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef
Soil.Microorganisms_SOM,sh.ef,0,0.08177000287744492,0.86496271803577,0.029130849152843728,-0.1092891857528273,-5.175231414604221e-4,-0.0051901731954775675,0,log(Soil.Microorganisms_SOM) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef
Soil.Microorganisms_SOM,th.ef,0.015,0.08177000287744492,0.2945721926037839,1.1150245968260089,-0.6817830468062848,-0.0033945312220575495,-0.03391509428388519,0,log(Soil.Microorganisms_SOM) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef
Soil.Microorganisms_SOM,FDbranch,0.042,0.09767310183275174,0.07572495930759346,3.2447806448561707,0.742218735156233,0.02340832470819383,0.8381291432088595,0,log(Soil.Microorganisms_SOM) ~ block + FDbranch_SI + log2(sowndiv)
Soil.Microorganisms_SOM,FDis,0.003,0.06060616105472301,0.6585877866053694,0.1968282410066335,-3.6209978833521057,-0.020468849318656675,-0.023132021322347446,0,log(Soil.Microorganisms_SOM) ~ block + FDis + log2(sowndiv)
Plants_AG.Litter,sowndiv,0.002,0.104727734287013,0.6784362381244695,0.1733171560736399,0.06428020182412658,0.014857145815150673,0.0463042275469612,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef
Plants_AG.Litter,numfg,0.009,0.03957502415768476,0.40897887974273806,0.6895786637442324,-0.1791058785405751,-0.404151719945583,-0.1130582132378789,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv)
Plants_AG.Litter,leg.ef,0.028,0.1047277342870129,0.15659042981259785,2.050033917221258,0.6015464974036019,1.3839959956287071,0.1675407124019688,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef
Plants_AG.Litter,gr.ef,0.015,0.10472773428701303,0.3034705137340475,1.074402711230128,-0.4622618821826633,-1.077915788866238,-0.13048793475297665,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef
Plants_AG.Litter,sh.ef,0.015,0.104727734287013,0.3066625818464133,1.0602085958814709,-0.44772714683201315,-1.0418143492090959,-0.1263156649726154,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef
Plants_AG.Litter,th.ef,0.016,0.10472773428701307,0.29067211252399744,1.1333356863430581,-0.466767280120705,-1.0906588085353137,-0.13173978011978144,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef
Plants_AG.Litter,FDbranch,0.008,0.03831254293825259,0.44427681493945526,0.5915278992699051,0.22499724652009612,0.5412857648059095,0.2343052482742382,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + FDbranch_SI + log2(sowndiv)
Plants_AG.Litter,FDis,0.004,0.03467509331130236,0.5790802059778702,0.3104588794498854,-3.170405639487916,-7.557472369967101,-0.10325510315825569,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv)
AG.Herbivores_AG.Litter,sowndiv,0.139,0.32258159247005164,0.001174676299625606,11.43591526303513,0.0651663956643171,8.076831486610005e-4,0.34483572445780053,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef
AG.Herbivores_AG.Litter,numfg,0.003,0.20690815416530248,0.6647125381069036,0.1893645933369025,-0.012237091085322683,-0.0015154377519073052,-0.058074002663507984,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv)
AG.Herbivores_AG.Litter,leg.ef,0.017,0.3225815924700518,0.2651434789962496,1.2615395473789814,0.05889397884177662,0.007372310669735024,0.12225739118042225,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef
AG.Herbivores_AG.Litter,gr.ef,0.106,0.3225815924700516,0.005047766632688443,8.375593774794309,-0.16108092698366752,-0.020600049779952615,-0.3416172292661072,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef
AG.Herbivores_AG.Litter,sh.ef,0.01,0.3225815924700517,0.4115879920984039,0.6822265746945131,0.044824336036081526,0.005625068573514972,0.09342877852317001,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef
AG.Herbivores_AG.Litter,th.ef,0,0.3225815924700518,0.9643854203060805,0.002007837448790093,-0.0024519814481044513,-3.085696179692468e-4,-0.00510583948744409,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef
AG.Herbivores_AG.Litter,FDbranch,0.068,0.25925257853990435,0.02249993583859144,5.431906749880729,0.08585482132858507,0.012927797828825973,0.7665949155755889,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + FDbranch_SI + log2(sowndiv)
