response,predictor,r2_part,R2_model,p,estimate,effect_size,effect_size_st,lambda,formula
AG.Omnivores_o,leg.ef,0.002,0.2078788015303045,0.3943942976737542,1.8853846770658533,-7.828654029109457e-4,-0.012841143703485549,0,log(AG.Omnivores_o) ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Omnivores_o,gr.ef,0.029,0.2078788015303045,0.8355461459476468,0.9774432791828336,-0.003240687556431087,-0.053156180430881564,0,log(AG.Omnivores_o) ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Omnivores_o,sh.ef,0,0.20787880153030447,0.8285879552499549,-0.06973003432774588,-3.0006787730392417e-4,-0.0049296656553135644,0,log(AG.Omnivores_o) ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Omnivores_o,th.ef,0.039,0.2078788015303045,0.01607991198435682,0.3488310800563238,0.00349941627901692,0.05727363031935182,0,log(AG.Omnivores_o) ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Decomposers_o,sowndiv,0.028,0.22226531596853386,0.02961297041487224,-5.743424035438573,1.2079381815625338e-4,0.05180597224329544,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Decomposers_o,numfg,0.004,0.13593597254158632,0.07602216975728543,0.40838659005394773,5.9874411934197456e-5,0.018619171625136176,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Decomposers_o,leg.ef,0.002,0.22226531596853386,0.0720310540373522,0.08417882065461572,7.574144741612796e-5,0.010192495592998943,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Decomposers_o,gr.ef,0.063,0.22226531596853386,0.3272201347828184,0.3043778289129495,-4.781756036271091e-4,-0.06434789535869258,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Decomposers_o,sh.ef,0.031,0.2222653159685339,0.08022954155447831,0.26022723727070957,3.056520487275665e-4,0.041196051931557134,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Decomposers_o,th.ef,0.028,0.2222653159685339,0.08826684825643617,0.08737824368671494,2.863905096753823e-4,0.038454578310751344,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Carnivores_o,sowndiv,0.011,0.058005406517913694,0.9762779842979055,-0.28629061192326216,-0.1369360081667105,-0.04647030520135992,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Carnivores_o,numfg,0.028,0.046014209769070676,0.25624989132794435,-0.7654052747590347,0.3891041219923543,0.09574314020513015,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Carnivores_o,leg.ef,0.027,0.05800540651791363,0.25139956664197616,-0.21963527830197538,0.6440098718806018,0.0685744287543842,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Carnivores_o,gr.ef,0.018,0.05800540651791367,0.402158860270599,-0.3400243010139854,0.5582032510812557,0.05943770545000894,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Carnivores_o,sh.ef,0.001,0.05800540651791365,0.6340149920488034,0.11782383650414324,0.1023761114430134,0.010918165100411355,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Carnivores_o,th.ef,0,0.05800540651791367,0.8695059573418294,-0.17140558662796826,0.01719837058240714,0.0018272563313489715,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Herbivores_o,sowndiv,0.008,0.05951901526776005,0.9441483668227972,-4.226815445662525,0.0029655955238413307,0.015539072628197875,0,log(BG.Herbivores_o) ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Herbivores_o,numfg,0.017,0.02699893808792482,0.41188131740206946,0.33302362388568085,-0.004713842666842302,-0.017909037126563908,0,log(BG.Herbivores_o) ~ block + numfg + sowndiv
BG.Herbivores_o,leg.ef,0.028,0.05951901526776003,0.33204235492352563,0.8930982310913625,-0.013650543279397194,-0.022442690894977222,0,log(BG.Herbivores_o) ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Herbivores_o,gr.ef,0.034,0.05951901526776004,0.27283804003482964,0.37773414587401405,-0.016250354113780126,-0.026717008022672198,0,log(BG.Herbivores_o) ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Herbivores_o,sh.ef,0.004,0.05951901526776002,0.8635925138024667,0.3426580610189207,0.005046857298081738,0.008310504144503615,0,log(BG.Herbivores_o) ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Herbivores_o,th.ef,0.001,0.05951901526776003,0.9820573567309256,0.1693027437973402,0.002607542156257881,0.004277586780015021,0,log(BG.Herbivores_o) ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Decomposers_o,sowndiv,0.018,0.10432534577983306,0.6092585387603102,3.4336362482477787,0.9317746243166122,0.15445643174388352,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Decomposers_o,numfg,0.018,0.05562691002843607,0.5654413023507137,0.051379995929055115,-1.1747721906787774,-0.14119936730940094,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Decomposers_o,leg.ef,0,0.10432534577983306,0.8191227757483595,-0.8018006248077285,-0.3107751521505264,-0.016164162921066122,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Decomposers_o,gr.ef,0.002,0.10432534577983309,0.6971722730157219,-0.7980370006476493,0.8137250410375465,0.04232379598324923,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Decomposers_o,sh.ef,0.002,0.10432534577983309,0.7531753556277596,-0.20802902040680335,-0.8664461326459847,-0.04513670504621441,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Decomposers_o,th.ef,0.066,0.10432534577983316,0.06627778473792499,0.21012226306494275,-4.931627281232494,-0.25594089043447055,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Omnivores_o,sowndiv,0.005,0.1536878077111142,0.213407239077665,-1.618315943641447,-0.028182296904727736,-0.008704684456865239,0,log(BG.Omnivores_o) ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Omnivores_o,numfg,0.076,0.1451827727616855,0.008343040467429577,-0.19366290403644745,0.24122328334424922,0.05402314281750475,0,log(BG.Omnivores_o) ~ block + numfg + sowndiv
BG.Omnivores_o,leg.ef,0.008,0.1536878077111143,0.19665482997319422,-0.9646842178104554,0.10865557228439593,0.010530293182476076,0,log(BG.Omnivores_o) ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Omnivores_o,gr.ef,0.006,0.15368780771111423,0.195355431350969,-0.9730555341143585,0.09937857437559089,0.009631218190010515,0,log(BG.Omnivores_o) ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Omnivores_o,sh.ef,0.048,0.15368780771111423,0.03493423054023097,0.8992559603589164,0.2826784466542891,0.027438635418658933,0,log(BG.Omnivores_o) ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Omnivores_o,th.ef,0.028,0.15368780771111426,0.13438758997038577,-0.09620223125627253,0.20919692526272524,0.0202295515408477,0,log(BG.Omnivores_o) ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Soil.Microorganisms_o,sowndiv,0.005,0.15370492368208333,0.5361797211142193,-1.0771764910010906,0.004583678969930495,0.09042874575744547,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Soil.Microorganisms_o,numfg,0.001,0.12047624541105163,0.8404466900821932,0.033814567468488925,-0.0027011199907418515,-0.03863849179812615,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + numfg + sowndiv
Soil.Microorganisms_o,leg.ef,0.001,0.15370492368208324,0.7185302158766091,-0.011123209888399153,-0.005435340280716572,-0.03364580047809918,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Soil.Microorganisms_o,gr.ef,0.014,0.15370492368208327,0.2692446341418939,-0.10859722206377927,0.022624940620907308,0.14005272874277724,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Soil.Microorganisms_o,sh.ef,0.022,0.15370492368208338,0.36246316633605613,-0.051323979723060284,-0.027970427232995587,-0.17341416957132863,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Soil.Microorganisms_o,th.ef,0,0.1537049236820833,0.5025210480230955,0.008358580605756994,0.0025739670639735868,0.015898260582846196,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Plants.Stock,sowndiv,0.259,0.4849304434647768,3.4037538749685783e-9,4.402469593283887,120.13904747584553,0.5611346041936385,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Plants.Stock,numfg,0,0.38349787853107603,1.2079211474106483e-4,0.12135990148916864,2.2806610701742707,0.0077237390320470355,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
Plants.Stock,leg.ef,0.088,0.4849304434647768,0.5651436879307963,0.13711955956381056,-143.46212346099048,-0.21024802981742527,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Plants.Stock,gr.ef,0.046,0.4849304434647767,2.2802739536323515e-6,0.16508701993748212,105.39345823993267,0.1544572631159766,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Plants.Stock,sh.ef,0.008,0.4849304434647769,0.0018053030913231442,0.03841385798291755,42.804128597739805,0.0628292237220108,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Plants.Stock,th.ef,0.001,0.4849304434647768,0.014831446842229605,0.0885123619167009,11.404336710216512,0.01667658840684855,-0.09999999999999987,(Plants.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Herbivores.Stock,sowndiv,0.099,0.2058044948725628,0.03292082513088366,-2.059595186795293,0.002460395875117507,0.38413964506267206,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Herbivores.Stock,numfg,0.035,0.16784044622073413,0.9308791653268864,0.08382442955475236,-0.0017660306963347596,-0.19992465866760575,0.30000000000000027,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Herbivores.Stock,leg.ef,0.002,0.20580449487256264,0.4558036868230364,0.01710005241546688,-8.685269223953837e-4,-0.04254800859579839,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Herbivores.Stock,gr.ef,0.057,0.20580449487256286,0.29002238605050984,-0.05715018728013135,-0.004933785768012101,-0.2416997721708418,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Herbivores.Stock,sh.ef,0.001,0.20580449487256278,0.34472471532149684,0.005949576822319092,4.5555201963683525e-4,0.02235194309995171,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Herbivores.Stock,th.ef,0.014,0.20580449487256283,0.6986807267735777,0.029724167418951404,-0.00235987654933314,-0.11535269263861622,0.40000000000000036,(AG.Herbivores.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Carnivores.Stock,sowndiv,0.044,0.2649731987741185,0.051106907770927565,-1.9326154120934227,-0.002917259716714908,-0.20809513529919937,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Carnivores.Stock,numfg,0.003,0.2501093583191028,0.3795416795281231,-0.07900348817555562,0.0011713205555456037,0.06058241367474342,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Carnivores.Stock,leg.ef,0.023,0.2649731987741185,0.6362131533683704,-0.17530675892269357,0.005877711531918392,0.1315548649579198,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Carnivores.Stock,gr.ef,0.001,0.26497319877411846,0.39325351753668014,-0.2579066744324831,0.0013533485644166288,0.030290630403686195,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Carnivores.Stock,sh.ef,0.001,0.2649731987741185,0.42239852637756714,-0.014018134474083515,-0.0013618897652090678,-0.03052965911269825,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Carnivores.Stock,th.ef,0.002,0.26497319877411857,0.37666093102382703,-0.031355544401712544,-0.0015730130075682983,-0.035129620484683516,0.30000000000000027,(AG.Carnivores.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Omnivores.Stock,sowndiv,0.109,0.314225878455323,2.5682596105292737e-4,-3.35321573100975,0.0026292774689605277,0.2607687578349014,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Omnivores.Stock,numfg,0,0.27639319868876167,0.012974470909440419,-0.06007951028974236,1.5237215094022807e-4,0.010957430162794742,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Omnivores.Stock,leg.ef,0.035,0.31422587845532307,0.00902099361922977,0.26454418733986695,0.0031517315588515914,0.09807993547707353,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Omnivores.Stock,gr.ef,0.002,0.31422587845532307,0.1638430965541568,-0.06308019340615148,6.865495903281829e-4,0.021364998339431923,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Omnivores.Stock,sh.ef,0.002,0.3142258784553231,0.12638485813228206,-0.03933993502373788,-8.327580945067525e-4,-0.025955605669874256,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Omnivores.Stock,th.ef,0.024,0.314225878455323,0.725141904472365,0.10158895656049544,-0.002790159485556192,-0.0866368150079148,0.20000000000000018,(AG.Omnivores.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Decomposers.Stock,sowndiv,0.095,0.38254239912315163,2.4086252071418697e-6,-2.291582113113471,0.001034447723013644,0.3448042330270827,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Decomposers.Stock,numfg,0.055,0.3140873902416054,9.397943376788318e-6,0.027613828435306163,0.0010705683808462714,0.25873931731871525,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Decomposers.Stock,leg.ef,0.095,0.3825423991231519,2.2878614637700748e-5,-0.020782724279933155,0.00256509515362562,0.2682744626432723,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Decomposers.Stock,gr.ef,0,0.38254239912315186,0.0854539330133986,0.03837602570567638,4.9169096936529065e-5,0.005142426408883047,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Decomposers.Stock,sh.ef,0.038,0.3825423991231518,1.9574701917564292e-4,0.037491536026116774,0.0016348192576876438,0.17124856940313643,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Decomposers.Stock,th.ef,0.003,0.38254239912315186,0.20305071125618854,0.021756921641254465,-4.293345618137899e-4,-0.04480373329089963,0.40000000000000036,(AG.Decomposers.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Herbivores.Stock,sowndiv,0.004,0.06455011486110335,0.5637137159377391,-3.6729715625008037,0.003538785070080858,0.003770519586821369,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Herbivores.Stock,numfg,0,0.024707944994402747,0.7833021500880063,-0.18154881209731244,-0.0010584216583957213,-8.176919226767407e-4,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Herbivores.Stock,leg.ef,0.01,0.06455011486110337,0.5668864431973164,-0.9200607147224619,-0.015553397949488922,-0.0051997697300470965,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Herbivores.Stock,gr.ef,0,0.06455011486110333,0.6102694183987611,-0.7346420981423487,8.104300532562475e-5,2.7094077274482415e-5,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Herbivores.Stock,sh.ef,0.019,0.06455011486110333,0.15775398992188036,0.7526192811324004,0.021578991604292545,0.007225556930534396,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Herbivores.Stock,th.ef,0.006,0.06455011486110337,0.4722786593989158,0.11521925689070102,-0.012146857816043952,-0.004051961163897228,-0.19999999999999996,(BG.Herbivores.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Carnivores.Stock,sowndiv,0.002,0.2654915515639509,0.2941380338979801,0.8127804582857489,0.046111415845275824,0.030551613793547112,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Carnivores.Stock,numfg,0.01,0.11536802153946037,0.20089447102541347,-0.7112799692488156,0.17502541475932584,0.08408350139236007,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Carnivores.Stock,leg.ef,0.153,0.26549155156395077,0.0015545826118467053,-0.6381675681577651,1.282551407919474,0.2666320135919673,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Carnivores.Stock,gr.ef,0.029,0.26549155156395077,0.4357281580072636,-0.7316253738995052,0.5546658986126425,0.11531053219753071,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Carnivores.Stock,sh.ef,0.031,0.2654915515639507,0.8810553133776978,-0.347380371689924,-0.5677303099421123,-0.11821183129216849,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Carnivores.Stock,th.ef,0.045,0.2654915515639509,0.4771024306459004,0.02798501575137834,-0.703018039202076,-0.1458298665986319,0.10000000000000009,(BG.Carnivores.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Omnivores.Stock,sowndiv,0.009,0.262848200687427,0.03964529532639558,-0.5008487379095399,0.04255603288840179,0.011491673004021881,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Omnivores.Stock,numfg,0.015,0.09612747338825806,0.045043221024751334,-0.08334781115151074,0.08398614204459261,0.0164442371230069,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Omnivores.Stock,leg.ef,0.001,0.2628482006874269,0.7240676094432705,-0.5107480857329946,-0.03628645452031787,-0.003074528142035778,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Omnivores.Stock,gr.ef,0.152,0.2628482006874269,6.348129400555753e-5,-0.3923321812111829,0.5274088310392271,0.04468701378582886,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Omnivores.Stock,sh.ef,0.003,0.262848200687427,0.05210379697315462,0.09347947004603907,0.062012289452640035,0.0052625114724007506,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Omnivores.Stock,th.ef,0.036,0.2628482006874269,0.5198532681097807,0.06032597954243994,-0.24108021456991013,-0.02038158735184367,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Decomposers.Stock,sowndiv,0.009,0.1033951728872318,0.9337247003617125,4.280774756360677,1.8328249934156742,0.05616178471385149,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Decomposers.Stock,numfg,0.019,0.09323175315033332,0.380512183502311,-0.28192220216525465,-3.375762895344432,-0.07500251248181806,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Decomposers.Stock,leg.ef,0.012,0.10339517288723181,0.31998433620777306,-0.7382039793608326,-5.5918025507943305,-0.05376300592282643,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Decomposers.Stock,gr.ef,0,0.10339517288723184,0.9032070384538566,-1.149956791790597,0.13107616716924397,0.001260246349517545,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Decomposers.Stock,sh.ef,0.003,0.10339517288723181,0.7753261747170005,-0.1897591474221879,-2.7911717515196877,-0.026878165846240934,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Decomposers.Stock,th.ef,0.013,0.10339517288723182,0.38620986228691123,0.11699217436391801,-6.110124131152528,-0.058617088949862964,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Soil.Microorganisms.Stock,sowndiv,0.014,0.5670256483202426,0.03941920007440425,7.544687324117801,0.05626956742228444,0.10005051828032203,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Soil.Microorganisms.Stock,numfg,0.017,0.4838179083916398,0.03718441272956449,-0.7054932309190965,0.0935793960762948,0.12064518091622972,1.4000000000000004,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
Soil.Microorganisms.Stock,leg.ef,0.03,0.5670256483202426,0.004558301461209785,3.575106068115827,0.22968035572256618,0.12813902966859095,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Soil.Microorganisms.Stock,gr.ef,0.073,0.5670256483202425,0.17223442922108254,-0.3777731246520179,-0.38827805373332414,-0.2166209334293053,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Soil.Microorganisms.Stock,sh.ef,0.061,0.5670256483202426,0.01447005190157114,0.9522659455849088,0.34351336944167254,0.1919475516330706,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Soil.Microorganisms.Stock,th.ef,0.015,0.5670256483202426,0.2239308231148328,0.15686592272955432,0.16729134931047707,0.09312656018187433,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Litter.Stock,sowndiv,0.001,0.3989609639709242,0.21487468576540933,4.723386276121299,0.5472521929325962,0.026309565300059783,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Litter.Stock,numfg,0.023,0.22469350038624714,0.08563108467997353,1.2914293177983316,4.621719535526935,0.16110674523229052,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Litter.Stock,leg.ef,0.134,0.3989609639709243,5.585857518659633e-5,0.29829154486930387,19.652254882221506,0.2964492546520051,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Litter.Stock,gr.ef,0.067,0.39896096397092423,0.035537220922200276,1.1407514894610566,-14.576228918701823,-0.2198786971003144,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Litter.Stock,sh.ef,0.022,0.39896096397092423,0.10559947016272646,0.36074661953856046,7.829191877148581,0.11828679513132137,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Litter.Stock,th.ef,0.003,0.3989609639709241,0.4970942940636479,0.024967882620845115,2.956310253692081,0.044496974529716675,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
SOM.Stock,sowndiv,0.033,0.4832441196411975,0.0956405030782272,37.85828524814421,2.032412071905128,0.17195878195858535,0.7000000000000002,(SOM.Stock ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
